msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02003233,5,47,83,7,19,90,26,54
E02003234,4,49,80,4,9,106,33,27
E02003235,14,56,56,5,7,53,18,9
E02003236,4,27,56,3,17,53,24,22
E02006847,11,67,97,12,13,66,34,10
E02006848,10,84,111,5,15,86,42,20
E02006849,10,45,65,2,17,72,16,6
E02003154,2,19,26,5,13,76,45,38
E02003155,2,21,24,3,9,55,32,27
E02003156,7,62,41,6,19,105,53,32
E02003157,8,30,31,5,15,77,52,48
E02003158,4,28,30,1,10,59,27,25
E02003159,1,25,36,2,15,74,38,18
E02003161,4,50,49,6,39,114,68,66
E02003163,8,24,25,6,22,52,25,12
E02003164,2,26,32,7,11,72,30,18
E02003165,0,13,35,6,14,61,28,22
E02003166,6,29,49,4,17,91,43,47
E02003167,1,35,53,7,22,118,51,44
E02003168,2,26,42,4,10,58,28,10
E02003169,6,10,22,0,6,33,18,6
E02003170,2,32,42,4,23,79,37,23
E02003171,5,20,23,2,9,63,47,20
E02006840,7,40,59,4,20,84,39,38
E02006634,5,35,24,3,11,54,44,8
E02006635,7,39,27,3,17,82,31,20
E02006636,4,21,31,10,9,62,31,9
E02006637,12,38,66,6,29,147,59,35
E02006638,3,26,30,6,22,71,36,27
E02006639,8,31,31,5,10,52,34,17
E02006640,5,21,25,2,9,36,29,7
E02006641,5,28,29,3,16,38,28,8
E02006642,6,20,33,1,9,48,41,11
E02006643,9,91,152,12,49,175,79,64
E02006644,4,21,41,4,12,31,22,15
E02006645,4,27,39,3,11,43,42,11
E02006646,7,22,27,2,5,34,27,11
E02006647,6,20,28,7,7,21,10,9
E02006648,3,11,19,7,15,28,20,12
E02006649,6,45,32,5,13,55,32,26
E02006650,9,64,73,3,28,87,36,24
E02006651,3,18,20,4,10,31,16,11
E02006652,10,43,43,8,19,97,33,24
E02006653,9,64,53,6,22,91,47,23
E02006654,11,67,53,1,36,112,56,47
E02006655,3,34,28,2,9,36,16,11
E02006656,5,39,57,3,23,68,28,10
E02006657,13,51,59,3,22,101,44,30
E02006658,4,31,28,5,5,62,28,20
E02006659,6,37,36,5,16,49,30,15
E02006660,10,46,52,7,19,97,55,39
E02006661,20,69,98,10,30,104,49,32
E02006662,3,18,42,3,12,67,26,19
E02006663,8,49,86,5,25,102,48,20
E02006664,6,18,23,6,8,50,27,9
E02006665,6,16,25,5,5,36,27,13
E02006666,5,19,32,1,9,45,9,9
E02006667,6,31,46,2,33,87,39,31
E02006668,7,29,38,2,8,55,24,9
E02006669,10,39,49,3,11,74,47,15
E02006670,25,57,58,7,21,82,29,22
E02006671,11,49,44,8,17,69,17,10
E02006672,7,40,34,5,14,57,32,12
E02006673,11,32,27,0,5,40,11,9
E02006674,13,25,36,4,11,60,17,19
E02006675,5,40,35,9,9,44,27,12
E02006676,5,17,19,5,7,48,19,11
E02006677,7,20,39,6,14,40,30,10
E02006678,4,31,51,4,14,91,36,30
E02006679,6,48,49,4,13,69,42,25
E02006680,3,39,48,3,8,72,37,22
E02006681,3,10,25,6,5,17,16,4
E02006682,4,44,27,5,18,55,33,19
E02006683,4,50,42,4,15,65,27,24
E02006684,9,32,48,7,28,80,47,24
E02006685,9,44,55,4,10,66,36,17
E02006686,1,15,40,4,8,50,29,25
E02006687,1,27,54,7,17,96,32,39
E02006688,3,37,40,4,10,65,30,18
E02006689,1,28,29,4,7,55,21,12
E02006690,3,25,35,4,15,45,23,9
E02006691,11,43,103,16,34,160,64,55
E02006692,2,21,30,4,12,54,47,24
E02006693,3,14,29,0,15,62,36,15
E02006694,4,20,32,6,12,61,31,14
E02006695,1,24,22,3,12,53,23,11
E02004129,1,13,18,3,11,38,21,4
E02004130,5,31,41,5,14,67,31,15
E02004131,3,24,40,4,16,55,24,13
E02004132,10,24,30,5,15,42,25,7
E02004133,3,36,36,2,15,69,41,17
E02004134,3,15,38,4,6,47,19,2
E02004135,2,23,15,0,7,56,31,8
E02004136,5,23,26,2,9,41,21,11
E02004137,2,10,14,2,8,40,22,2
E02004138,2,7,18,6,13,60,25,8
E02004139,1,24,14,2,12,39,20,7
E02004140,0,14,8,2,17,31,17,3
E02004141,8,20,24,1,9,17,18,6
E02004142,3,10,20,3,4,25,14,6
E02004143,1,23,31,2,9,43,16,13
E02004144,3,17,37,2,15,50,35,5
E02004145,0,17,14,4,7,33,10,2
E02004146,3,31,23,4,14,92,43,18
E02004147,4,43,66,8,26,118,81,23
E02004148,4,24,32,2,12,67,31,20
E02004149,2,23,37,4,6,36,14,7
E02004150,5,34,61,3,14,94,28,35
E02004151,7,30,59,5,18,96,25,22
E02004152,8,43,35,2,17,61,33,17
E02004153,6,31,57,8,21,94,35,27
E02004154,17,65,71,2,14,63,33,16
E02004155,6,33,49,1,28,92,40,34
E02004156,29,86,94,2,21,119,52,45
E02004157,14,35,39,4,8,35,15,16
E02004158,6,45,66,6,19,85,32,17
E02004159,13,50,85,6,17,72,35,24
E02004160,1,23,47,3,13,92,30,25
E02004161,3,33,57,4,13,124,51,46
E02004162,6,49,61,4,17,75,25,16
E02004163,6,22,30,3,8,65,25,13
E02004164,2,16,36,13,5,38,19,11
E02004165,3,29,42,9,11,62,25,9
E02004166,7,23,31,6,3,44,32,11
E02004167,1,27,43,4,24,91,39,37
E02004168,1,24,36,9,19,71,35,34
E02004169,6,25,41,6,10,50,21,10
E02004170,8,40,55,5,18,90,53,29
E02004171,3,24,35,8,8,59,20,10
E02004172,7,27,34,5,10,29,34,12
E02004173,2,29,28,9,15,33,24,9
E02004174,9,39,72,10,14,107,43,24
E02004175,1,23,21,4,16,68,65,22
E02004176,2,21,14,4,12,31,36,9
E02004177,1,25,16,7,13,55,42,21
E02004178,4,24,13,2,14,14,33,6
E02004179,5,37,31,6,22,63,48,24
E02004180,3,31,18,7,10,35,23,5
E02004181,4,25,21,3,20,71,30,17
E02004182,7,30,29,3,27,109,47,22
E02004183,2,26,31,4,19,67,35,9
E02004184,3,47,42,13,37,98,65,39
E02004185,4,19,20,6,5,42,23,16
E02004186,3,27,22,4,20,75,31,17
E02004187,5,34,38,14,27,75,45,28
E02004188,4,16,29,10,11,28,20,19
E02004189,2,35,45,11,11,41,31,10
E02004190,4,21,25,5,11,50,30,14
E02004191,8,19,25,2,8,68,47,24
E02004192,1,23,14,5,9,29,22,7
E02004193,8,48,69,17,22,91,43,26
E02004194,1,15,21,6,13,52,33,7
E02004195,15,10,11,3,16,54,35,11
E02004196,8,30,21,10,10,34,25,8
E02004197,2,23,9,5,4,25,17,11
E02004198,1,24,26,6,17,60,41,13
E02004199,1,7,14,7,11,18,17,6
E02004200,3,18,12,4,18,30,18,5
E02004201,2,16,28,5,8,26,10,4
E02004202,3,17,32,2,8,43,19,13
E02004203,2,13,20,5,9,25,18,4
E02004204,6,28,32,4,13,64,37,22
E02004205,1,27,25,5,13,69,36,10
E02004206,3,19,37,2,16,65,17,16
E02004207,5,19,26,3,15,40,24,10
E02004208,5,30,36,3,10,63,21,12
E02004209,7,28,67,2,17,86,42,18
E02004210,10,16,39,4,16,98,43,39
E02004211,4,26,12,2,9,35,8,6
E02004212,5,31,37,3,10,76,32,19
E02004213,3,21,30,1,6,46,21,5
E02004214,13,30,48,4,18,102,40,24
E02004215,4,23,31,3,12,75,24,20
E02004216,5,19,26,5,10,50,20,21
E02004217,0,27,33,9,11,47,34,16
E02004218,3,18,36,3,9,45,18,11
E02004219,0,11,18,4,2,29,18,14
E02004220,6,11,16,6,8,63,33,17
E02004221,8,17,18,5,9,34,25,7
E02004222,1,32,19,4,12,72,38,26
E02004223,7,43,51,6,42,177,96,64
E02004224,0,21,11,4,11,41,18,9
E02004225,2,23,21,2,18,71,27,24
E02004226,4,20,22,8,18,45,22,20
E02004227,7,33,35,20,16,89,43,30
E02004228,2,33,22,5,10,40,20,8
E02004229,3,31,37,9,12,59,32,21
E02004230,4,26,43,5,26,87,50,23
E02004231,4,20,21,5,7,41,38,7
E02004232,3,19,15,10,7,40,20,10
E02004233,12,57,46,17,24,98,59,33
E02004234,1,16,20,5,7,49,21,10
E02004235,2,11,14,4,12,44,10,14
E02004236,6,22,37,3,14,48,20,11
E02004237,3,29,49,7,10,43,17,6
E02004238,3,18,24,3,6,39,23,8
E02004239,1,27,20,0,6,35,11,6
E02004240,4,25,35,2,13,67,28,22
E02004241,6,51,42,6,12,68,41,23
E02004242,5,12,14,5,8,29,21,6
E02004243,8,22,28,4,9,34,22,9
E02004244,7,40,46,5,11,46,15,6
E02004245,6,22,40,10,18,65,46,9
E02004246,4,15,23,0,2,26,21,12
E02004247,3,24,27,4,7,35,23,5
E02004248,4,24,26,3,12,53,31,6
E02004249,6,21,27,5,4,22,16,3
E02004250,2,28,27,7,16,52,26,28
E02004251,4,30,32,2,9,42,17,9
E02004252,7,34,38,4,10,61,34,16
E02004253,3,24,38,5,7,51,25,6
E02004254,6,52,66,11,17,93,37,14
E02004255,4,19,42,6,11,71,45,19
E02004256,7,38,45,10,11,62,42,12
E02004257,8,26,30,12,11,71,50,15
E02004258,10,33,48,12,10,78,41,23
E02004259,4,15,28,6,7,48,23,17
E02004260,6,31,71,10,21,55,27,16
E02004261,5,44,61,6,26,143,65,23
E02004262,2,30,19,5,8,36,36,14
E02004263,6,23,34,2,9,35,24,10
E02004264,3,45,56,7,11,80,32,12
E02004265,3,37,41,6,18,62,43,21
E02004266,7,19,32,3,22,56,42,17
E02004267,6,11,17,1,10,21,18,2
E02004268,4,25,36,5,22,96,56,13
E02004269,8,33,40,6,21,70,45,9
E02004270,2,25,30,5,9,43,21,13
E02004271,4,31,37,10,24,75,41,15
E02004272,7,38,32,6,29,63,36,20
E02004273,2,15,9,4,9,28,19,11
E02004274,3,25,22,5,18,48,36,6
E02004275,4,23,26,6,15,48,31,5
E02004276,1,17,13,9,17,83,37,21
E02004277,23,50,47,7,21,94,61,26
E02004278,0,30,44,4,9,78,45,24
E02004279,3,48,34,3,13,58,26,11
E02004280,3,23,30,1,12,55,31,19
E02004281,1,32,44,3,19,89,39,32
E02004282,6,27,34,2,14,63,21,7
E02004283,3,37,31,3,13,75,29,29
E02004284,10,55,63,10,35,141,96,38
E02004285,9,43,47,5,28,101,44,30
E02004286,1,25,25,3,12,45,18,17
E02004287,5,21,32,4,16,38,25,12
E02004288,3,17,15,2,13,54,34,28
E02004289,3,32,39,3,21,79,51,28
E02004600,5,32,40,1,13,67,34,15
E02004601,4,15,16,2,1,18,13,3
E02004602,10,38,51,7,11,90,44,39
E02004603,14,54,46,3,14,92,40,21
E02004604,4,43,54,2,12,137,57,73
E02004605,4,25,31,1,10,79,39,37
E02004606,12,48,69,3,25,132,49,35
E02004607,25,108,89,4,24,64,41,24
E02004608,37,112,62,4,15,79,43,30
E02004609,9,49,60,1,15,52,18,17
E02004610,10,39,25,0,8,40,8,4
E02004611,8,49,56,6,15,57,20,14
E02004612,8,41,40,3,7,56,15,16
E02004613,7,29,15,0,5,17,18,4
E02004614,3,20,20,2,4,19,12,3
E02004615,5,28,16,8,9,32,26,7
E02004616,1,28,25,7,12,60,37,13
E02004617,3,29,33,5,18,48,35,12
E02004618,4,30,19,5,15,34,31,9
E02004619,4,24,18,7,19,35,34,7
E02004620,6,30,52,5,17,79,28,15
E02004621,5,40,26,1,18,55,31,19
E02004622,3,32,58,3,18,60,30,28
E02004623,2,21,32,7,20,37,28,9
E02004624,3,22,27,3,9,26,23,3
E02004625,6,34,39,8,17,69,31,15
E02004626,6,31,38,9,11,39,26,12
E02004627,0,24,16,5,11,62,29,22
E02004628,3,24,46,3,7,71,19,24
E02004629,6,40,80,7,27,144,76,51
E02004630,2,13,28,10,8,47,10,11
E02004631,2,7,24,2,3,18,16,5
E02004632,8,31,42,3,18,88,58,40
E02004633,2,20,38,7,13,58,39,23
E02004634,5,52,63,9,19,109,54,42
E02004635,2,24,23,8,10,55,23,18
E02004636,9,31,71,4,8,70,15,20
E02004637,11,76,60,4,17,118,51,33
E02004638,8,21,52,0,11,44,14,12
E02004639,16,80,78,6,23,93,61,51
E02004640,4,42,48,7,17,116,42,68
E02004641,4,25,60,3,6,55,21,10
E02004642,14,57,90,3,20,127,52,40
E02004643,7,41,58,1,18,114,59,68
E02004644,3,52,55,6,14,119,41,36
E02004645,13,68,86,4,16,87,26,13
E02004646,4,42,62,4,15,111,61,50
E02004647,3,23,26,4,3,68,24,17
E02004648,1,17,40,2,9,48,26,10
E02004649,13,43,73,1,17,93,19,15
E02004650,12,83,129,6,17,139,56,37
E02004651,8,41,57,7,8,83,42,17
E02004652,4,15,13,5,7,15,15,8
E02004653,8,32,26,8,16,41,19,9
E02004654,8,36,61,6,15,113,60,27
E02004655,5,37,42,1,17,89,43,20
E02004656,4,59,47,8,22,140,62,52
E02004657,4,27,31,0,12,47,21,8
E02004658,3,22,34,4,6,39,15,14
E02004659,3,16,23,3,3,48,25,4
E02004660,2,16,20,2,6,32,15,5
E02004661,5,29,45,5,9,64,27,20
E02004662,4,26,24,5,11,50,26,8
E02004663,6,22,29,3,20,49,32,18
E02004664,8,33,42,6,23,64,18,30
E02004665,5,30,39,6,10,70,31,15
E02004666,10,52,86,10,17,111,49,14
E02004667,10,41,71,6,19,113,59,28
E02004668,5,13,27,11,4,38,32,9
E02004669,1,32,34,8,11,38,25,12
E02004670,6,51,73,4,18,99,38,22
E02004671,6,30,38,3,7,35,22,10
E02004672,11,60,98,5,18,100,40,25
E02004673,1,21,28,2,7,34,24,13
E02004674,6,58,59,5,21,99,39,17
E02006047,4,28,27,7,16,49,32,21
E02006048,8,25,43,2,15,54,31,17
E02006049,3,40,52,4,20,88,36,10
E02006050,5,45,42,9,24,96,62,54
E02006051,3,30,28,4,12,41,20,12
E02006052,9,24,33,11,16,59,38,11
E02006053,6,31,54,4,19,107,49,48
E02006054,3,48,33,9,26,68,37,14
E02006055,6,45,76,6,38,125,70,23
E02006056,3,24,18,6,17,50,23,14
E02006057,3,25,24,8,14,93,30,35
E02006058,7,26,55,4,13,74,17,11
E02006059,2,27,20,5,9,36,21,9
E02006060,9,50,52,4,30,85,40,24
E02006061,4,28,38,4,10,76,31,15
E02006062,8,45,59,6,29,85,48,15
E02006063,4,19,30,5,6,34,20,7
E02006064,4,22,46,3,17,85,36,24
E02006065,2,35,37,6,26,88,63,35
E02006066,5,35,32,6,12,49,39,15
E02006067,2,25,22,5,8,38,24,10
E02006068,3,22,53,9,17,117,65,71
E02006069,9,66,87,13,30,171,72,92
E02006070,4,39,68,5,26,93,31,18
E02006071,5,37,42,11,8,74,23,18
E02006072,2,36,35,10,10,49,26,13
E02006073,5,20,36,10,14,89,44,60
E02006074,2,42,62,9,17,93,29,22
E02006075,3,19,18,4,8,23,22,7
E02006076,7,32,38,7,12,69,44,12
E02006077,3,18,26,3,5,46,26,8
E02006078,4,27,31,7,9,50,18,8
E02006079,7,35,29,3,12,94,38,15
E02006080,5,48,54,2,25,49,20,5
E02006081,1,16,19,4,5,32,17,6
E02006082,3,33,29,6,12,45,37,17
E02006083,1,26,32,3,14,43,27,18
E02006084,4,30,31,4,8,50,29,20
E02006085,4,29,35,5,14,66,20,14
E02006086,4,24,44,4,12,75,27,14
E02006087,7,35,81,4,16,104,34,27
E02006088,6,31,41,7,22,117,48,48
E02006089,7,47,43,5,28,114,59,34
E02006090,12,34,53,3,17,85,41,21
E02006091,5,26,33,7,20,72,35,19
E02006092,5,34,46,5,8,61,19,7
E02006093,2,32,45,8,21,84,43,23
E02006094,2,22,26,6,13,53,12,4
E02006095,3,25,45,5,15,84,48,27
E02006096,3,31,40,3,18,73,36,23
E02006097,3,19,29,5,16,93,51,39
E02006098,2,22,28,11,9,51,44,4
E02006099,3,24,23,2,7,58,15,12
E02006100,4,35,40,5,19,49,23,16
E02006101,1,13,19,2,9,52,22,15
E02006102,0,27,56,7,18,127,31,26
E02006103,3,25,27,2,6,54,34,18
E02006104,8,50,69,5,22,89,30,17
E02006105,20,93,88,10,43,165,49,48
E02006106,3,31,47,3,16,92,24,18
E02006107,5,24,44,7,18,133,72,57
E02006108,10,48,56,8,14,91,31,19
E02006109,10,31,42,2,7,62,19,8
E02006110,6,28,54,5,20,97,29,30
E02006111,9,46,45,7,11,79,29,18
E02006112,4,21,39,7,6,46,17,16
E02006113,7,33,26,5,13,94,44,13
E02006114,1,36,22,5,26,104,73,12
E02006115,7,27,37,9,18,70,45,16
E02006116,3,20,34,5,14,39,31,7
E02006117,5,30,11,9,8,46,32,7
W02000001,2,34,45,4,8,59,38,37
W02000002,5,23,25,4,14,31,15,14
W02000003,0,30,48,4,28,124,54,78
W02000004,6,27,31,6,6,48,22,24
W02000005,2,30,18,5,14,57,26,32
W02000006,2,35,44,0,12,50,26,26
W02000007,4,36,45,7,12,73,20,25
W02000008,5,28,42,1,7,58,15,14
W02000009,1,30,40,4,13,66,28,13
W02000010,4,26,26,4,17,61,25,37
W02000011,9,26,25,5,16,77,28,40
W02000012,2,30,45,2,8,82,28,34
W02000013,7,33,42,6,10,55,23,27
W02000014,4,26,24,0,12,61,36,33
W02000015,8,34,58,2,6,76,40,65
W02000016,6,30,30,2,10,47,32,24
W02000017,1,28,37,4,14,71,20,43
W02000018,0,18,32,2,13,78,33,25
W02000019,1,20,15,2,16,65,37,16
W02000020,7,21,19,4,11,57,28,27
W02000021,4,23,30,1,14,71,28,34
W02000022,2,20,26,3,11,55,26,24
W02000023,3,26,15,4,9,39,24,9
W02000024,2,22,25,3,11,50,23,15
W02000025,5,16,27,6,15,57,41,20
W02000026,1,21,13,4,10,42,26,16
W02000027,7,41,49,3,20,79,63,44
W02000028,1,24,21,4,11,63,43,25
W02000029,2,12,16,2,5,44,17,4
W02000030,2,19,22,5,14,25,28,6
W02000031,2,23,37,5,19,97,36,39
W02000032,8,26,39,2,10,58,23,16
W02000033,5,19,20,5,9,87,30,39
W02000034,2,31,29,0,13,52,27,20
W02000035,3,36,41,1,23,72,37,41
W02000036,3,41,42,5,8,80,35,33
W02000037,2,31,22,1,13,61,33,18
W02000038,3,23,30,2,8,37,29,11
W02000039,7,29,29,5,15,72,41,25
W02000040,13,38,31,3,8,40,15,9
W02000041,6,32,35,5,24,61,45,34
W02000042,0,28,29,4,10,39,25,20
W02000043,3,17,30,4,7,55,29,25
W02000044,1,14,34,5,8,26,22,13
W02000045,6,24,45,6,12,103,56,88
W02000047,2,20,31,1,15,51,35,55
W02000049,3,24,36,5,5,41,21,16
W02000050,7,35,31,2,7,53,27,17
W02000051,2,25,28,10,4,36,18,12
W02000052,1,27,31,6,10,63,18,51
W02000053,3,26,39,4,7,42,15,8
W02000054,5,42,28,2,5,25,9,9
W02000055,4,36,19,4,6,47,21,14
W02000056,2,21,21,3,14,25,17,10
W02000057,2,31,34,1,13,44,34,16
W02000419,6,40,62,6,20,120,44,37
W02000058,3,31,17,2,8,35,14,18
W02000059,6,25,57,3,3,56,34,40
W02000060,1,42,68,4,18,123,58,76
W02000061,5,33,34,5,9,81,35,43
W02000062,5,23,44,2,7,65,24,10
W02000063,9,36,40,2,10,49,34,15
W02000064,2,21,55,5,12,75,40,34
W02000065,8,49,55,2,16,83,34,28
W02000066,4,25,71,4,32,152,57,70
W02000067,1,36,32,3,9,53,8,14
W02000068,2,27,31,3,13,61,41,23
W02000069,4,38,36,1,17,42,22,16
W02000070,8,40,48,3,23,81,31,16
W02000071,6,34,50,1,13,49,20,7
W02000072,8,58,91,2,34,109,53,36
W02000073,4,39,42,1,21,87,34,33
W02000074,3,51,54,7,34,111,36,33
W02000075,1,30,39,8,9,36,15,3
W02000076,8,34,37,4,7,58,19,23
W02000077,4,25,41,3,8,58,19,12
W02000080,6,29,53,1,15,73,33,18
W02000081,5,19,35,2,9,66,26,33
W02000082,7,17,55,7,20,95,32,37
W02000083,5,52,71,2,13,91,56,29
W02000084,4,18,28,1,2,31,11,6
W02000085,2,44,51,3,16,68,40,21
W02000086,2,17,16,3,6,61,40,16
W02000087,0,23,30,1,12,141,72,92
W02000088,4,44,64,3,17,105,42,25
W02000089,3,34,46,9,26,123,66,49
W02000090,2,11,22,5,8,54,22,23
W02000091,3,20,32,3,5,53,23,17
W02000092,4,20,53,1,13,88,45,38
W02000093,6,33,40,5,12,52,31,30
W02000094,5,19,52,8,20,115,48,61
W02000095,3,22,24,6,11,39,20,17
W02000096,2,23,28,5,4,63,19,25
W02000420,12,30,59,5,11,54,42,21
W02000097,2,41,44,16,12,70,30,19
W02000098,6,30,17,3,10,44,18,7
W02000099,2,16,22,2,25,100,42,30
W02000100,2,28,19,8,12,40,27,10
W02000101,4,20,30,6,7,35,22,10
W02000102,4,28,33,9,13,47,22,8
W02000103,0,18,24,6,6,44,11,10
W02000104,1,23,42,2,14,77,43,23
W02000105,2,17,25,2,8,76,39,42
W02000106,3,25,21,6,12,69,25,18
W02000107,8,29,47,11,27,78,29,29
W02000108,3,24,34,4,4,61,31,17
W02000109,0,19,23,7,8,56,22,37
W02000110,1,31,29,3,7,49,15,20
W02000111,6,37,30,8,20,59,36,20
W02000113,4,20,42,8,15,68,42,31
W02000114,4,20,15,4,15,34,24,5
W02000414,2,27,22,5,4,48,20,10
W02000416,6,35,57,6,17,68,64,37
W02000116,5,37,18,2,8,65,25,15
W02000117,7,40,28,5,16,53,18,25
W02000118,4,29,23,4,14,77,27,18
W02000120,1,31,21,7,18,45,24,15
W02000122,4,25,19,4,12,36,27,21
W02000123,4,30,25,3,12,59,31,19
W02000124,3,29,27,10,12,76,28,30
W02000125,1,23,12,8,7,59,25,15
W02000421,1,36,47,6,16,74,37,22
W02000126,3,29,20,7,11,51,44,23
W02000127,4,38,22,5,23,103,62,34
W02000128,3,24,24,5,12,43,37,9
W02000129,4,17,26,3,6,49,20,14
W02000130,9,35,49,2,37,129,70,53
W02000131,6,42,27,5,16,85,33,24
W02000132,3,27,18,3,11,63,32,13
W02000133,7,36,29,8,14,64,38,16
W02000134,4,28,27,3,15,97,32,17
W02000135,3,22,30,3,18,103,45,46
W02000136,2,22,19,3,17,56,33,28
W02000137,1,26,28,4,14,120,40,50
W02000138,2,36,29,3,31,164,72,72
W02000139,0,26,26,3,12,57,29,9
W02000140,1,15,28,7,21,86,53,65
W02000141,1,22,20,5,15,76,51,23
W02000142,2,22,34,1,14,73,25,28
W02000143,2,15,14,2,9,47,26,26
W02000144,3,23,25,6,15,68,34,28
W02000145,5,26,19,0,15,46,28,17
W02000146,3,19,26,5,7,34,14,14
W02000147,3,40,26,3,8,78,27,23
W02000148,6,19,21,0,11,61,30,18
W02000149,5,31,33,6,6,61,36,17
W02000151,1,28,38,3,9,92,29,47
W02000152,4,28,45,6,11,64,31,18
W02000153,2,30,31,8,9,57,12,18
W02000154,6,32,35,1,9,80,29,38
W02000156,9,33,54,0,19,96,32,33
W02000157,3,31,59,1,18,94,37,24
W02000158,4,19,32,3,5,43,18,28
W02000159,3,16,44,4,8,80,24,25
W02000160,2,18,42,3,9,49,15,23
W02000161,7,28,17,1,4,65,37,55
W02000162,4,28,42,2,8,82,27,34
W02000163,3,26,16,4,10,47,21,24
W02000164,5,29,26,3,11,56,20,40
W02000165,2,25,39,2,13,91,33,41
W02000166,1,38,50,5,23,118,58,76
W02000167,6,39,54,1,21,164,67,105
W02000418,8,48,42,6,20,113,60,34
W02000168,6,28,36,2,13,54,32,22
W02000169,4,34,68,3,16,78,44,38
W02000170,6,32,71,3,11,63,26,33
W02000171,8,29,50,3,14,64,16,17
W02000172,4,40,73,5,15,96,42,23
W02000173,6,24,58,4,10,68,22,17
W02000174,1,34,46,1,17,77,37,24
W02000175,4,37,63,2,15,95,45,48
W02000176,2,31,53,8,12,88,36,31
W02000177,4,32,70,3,15,70,42,40
W02000178,4,33,48,4,16,126,54,109
W02000179,5,25,39,1,12,55,18,18
W02000180,1,18,59,5,15,99,48,54
W02000181,3,34,60,1,19,101,40,44
W02000182,5,34,56,2,12,101,39,27
W02000183,3,41,66,1,27,109,53,58
W02000184,2,26,40,1,7,61,23,26
W02000185,2,13,27,5,11,37,16,12
W02000186,1,22,66,3,13,132,66,126
W02000187,0,20,26,3,6,23,18,9
W02000188,10,28,76,0,18,73,32,41
W02000189,3,20,28,2,9,34,18,13
W02000190,3,19,22,2,2,24,16,6
W02000191,9,62,46,4,16,54,19,26
W02000192,14,47,55,3,15,56,27,47
W02000193,7,28,40,3,16,53,30,31
W02000194,7,25,30,0,4,21,14,15
W02000195,3,12,19,1,7,21,5,5
W02000196,4,21,22,3,7,29,16,17
W02000197,7,12,19,3,5,28,9,4
W02000198,8,23,34,1,8,24,18,4
W02000200,4,13,43,2,7,45,22,27
W02000201,4,15,30,1,10,49,27,33
W02000202,10,37,77,4,20,102,48,47
W02000203,2,27,56,1,14,64,23,34
W02000204,2,20,53,2,12,32,6,18
W02000205,4,25,39,2,12,51,25,24
W02000206,3,20,45,3,13,58,36,45
W02000207,1,13,40,2,9,35,16,6
W02000208,10,39,74,5,11,114,40,32
W02000209,2,13,33,3,10,62,30,54
W02000210,0,22,37,3,9,72,22,43
W02000211,8,35,49,3,17,82,36,63
W02000212,2,24,46,5,8,80,31,37
W02000213,2,30,35,1,7,53,18,25
W02000214,5,29,73,4,15,98,46,73
W02000215,5,39,62,3,10,115,44,88
W02000216,4,29,53,5,13,64,26,38
W02000217,5,23,48,2,7,60,12,37
W02000417,4,25,81,4,10,93,40,48
W02000218,2,23,23,5,11,79,61,100
W02000219,5,26,42,2,9,84,31,37
W02000220,3,30,67,3,14,96,48,54
W02000221,2,26,54,5,10,85,41,67
W02000222,4,27,29,2,5,47,23,23
W02000223,5,32,36,5,10,55,23,34
W02000224,6,19,34,2,14,75,28,46
W02000225,1,41,63,2,15,89,39,52
W02000226,4,50,54,1,14,81,30,37
W02000227,4,29,39,1,14,80,50,57
W02000228,8,31,39,4,8,46,12,13
W02000229,1,17,29,0,7,65,32,21
W02000230,5,14,20,2,5,37,15,18
W02000231,5,38,43,14,18,87,65,56
W02000232,6,30,42,0,14,51,21,16
W02000233,3,31,44,5,15,80,41,59
W02000234,13,41,50,1,19,62,29,27
W02000235,6,27,34,4,12,37,33,22
W02000236,1,20,28,6,7,41,29,25
W02000237,4,14,13,3,4,27,13,5
W02000238,2,15,17,2,8,13,18,10
W02000239,3,20,21,5,6,26,20,9
W02000240,3,31,41,4,6,73,29,28
W02000241,17,42,60,3,9,74,29,19
W02000242,6,33,33,3,10,46,32,19
W02000243,1,26,54,3,15,130,54,91
W02000244,5,37,41,4,10,72,27,25
W02000245,7,32,55,0,16,93,39,67
W02000246,4,29,30,0,5,42,19,8
W02000247,4,39,45,3,16,66,32,35
W02000248,6,35,88,5,28,175,53,67
W02000249,4,30,59,4,21,83,23,44
W02000250,14,41,63,6,12,83,56,34
W02000251,7,36,56,1,21,85,38,50
W02000367,7,24,29,2,6,25,20,13
W02000368,6,43,59,2,7,44,20,12
W02000369,5,62,65,3,18,60,14,19
W02000370,3,24,36,1,9,31,13,6
W02000371,19,48,80,2,20,72,24,24
W02000372,7,26,43,2,4,32,14,9
W02000373,2,25,56,1,12,71,31,68
W02000374,8,25,26,0,7,28,12,14
W02000375,6,39,66,2,13,82,42,52
W02000376,2,22,36,1,9,35,22,21
W02000377,7,34,47,4,16,74,26,32
W02000378,6,42,32,1,8,31,16,6
W02000379,4,24,61,4,10,92,57,71
W02000380,2,18,38,2,6,32,16,9
W02000381,5,21,47,3,11,62,15,29
W02000382,4,22,34,0,12,93,33,58
W02000383,5,25,41,0,18,83,37,44
W02000384,9,33,21,0,6,26,10,8
W02000385,11,18,31,2,9,24,6,13
W02000386,7,41,52,3,3,41,18,18
